"시설번호","시설유형코드","시도명","시군구명","시군구코드","소재지도로명주소","소재지지번주소","위도","경도","상세위치","안전센터명","보호틀유무","사용가능여부","설치년도","배관깊이","출수압력","배관지름","관할소방서명","관할소방서전화번호","데이터기준일자","제공기관코드","제공기관명"
"1-1-176","01","경상남도","양산시","48330","경상남도 양산시 물금읍 새실로 11","경상남도 양산시 물금읍 가촌리 1273-1","35.3164242588","128.9942975090","대방7차옆 초등학교 부지","물금안전센터","N","Y","2012","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-175","01","경상남도","양산시","48330","경상남도 양산시 물금읍 새실로 11","경상남도 양산시 물금읍 가촌리 1273-1","35.3164242588","128.9942975090","대방7차 705동과 708동 사이","물금안전센터","N","Y","2012","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-174","01","경상남도","양산시","48330","경상남도 양산시 물금읍 새실로 11","경상남도 양산시 물금읍 가촌리 1273-1","35.3164242588","128.9942975090","대방7차 705동","물금안전센터","N","Y","2012","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-173","01","경상남도","양산시","48330","경상남도 양산시 물금읍 물금로 134","경상남도 양산시 물금읍 가촌리 1272-1","35.31505866","128.9957758","부영1차 107동","물금안전센터","N","Y","2012","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-172","01","경상남도","양산시","48330","경상남도 양산시 물금읍 청운로 131","경상남도 양산시 물금읍 가촌리 1272-4","35.31333133","128.9975581","부영2차 207동","물금안전센터","N","Y","2012","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-171","01","경상남도","양산시","48330","경상남도 양산시 물금읍 새실로116","경상남도 양산시 물금읍 가촌리 1278-2","35.31183347","129.0021033","대방6차 602동","물금안전센터","N","Y","2012","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-170","01","경상남도","양산시","48330","경상남도 양산시 물금읍 가촌리 291","경상남도 양산시 물금읍 가촌리 291","35.30990481","128.9977139","양산신도시정수장","물금안전센터","N","Y","2012","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-169","01","경상남도","양산시","48330","경상남도 양산시 물금읍 청운로","경상남도 양산시 물금읍 가촌리 1276-3","35.3113888535","128.9945177729","LH5단지 510동","물금안전센터","N","Y","2012","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-168","01","경상남도","양산시","48330","경상남도 양산시 물금읍 새실로 39","경상남도 양산시 물금읍 가촌리 1272-12","35.31417346","128.9949071","물금중학교","물금안전센터","N","Y","2012","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-167","01","경상남도","양산시","48330","경상남도 양산시 물금읍 가촌리 1273-1","경상남도 양산시 물금읍 가촌리 1273-1","35.3163694862","128.9939890583","대방7차 아파트713동","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-166","01","경상남도","양산시","48330","경상남도 양산시 물금읍 새실로 11(대방노블랜드 7차 702동 앞)","경상남도 양산시 물금읍 가촌리 1279-1","35.3164242588","128.9942975090","LH양산사업단","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-165","01","경상남도","양산시","48330","경상남도 양산시 물금읍 물금로 76","경상남도 양산시 물금읍 1276-1","35.31180053","128.9920519","한양수자인아파트 4002동","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-164","01","경상남도","양산시","48330","경상남도 양산시 물금읍 새실로 54","경상남도 양산시 물금읍 가촌리 1276-3","35.31256591","128.9952833","LH5단지 507동","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-163","01","경상남도","양산시","48330","경상남도 양산시 물금읍 청운로 46","경상남도 양산시 물금읍 물금리 95","35.30881257","128.9935329","동아중학교","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-162","01","경상남도","양산시","48330","경상남도 양산시 물금읍 물금로 60","경상남도 양산시 물금읍 물금리 890-1","35.31068548","128.9915764","가양초등학교","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-161","01","경상남도","양산시","48330","경상남도 양산시 물금읍 가촌리 1274-1","경상남도 양산시 물금읍 가촌리 1274-1","35.3134299118","128.9914002015","EG THE 2차 213동","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-160","01","경상남도","양산시","48330","경상남도 양산시 물금읍 가촌리 1274-1","경상남도 양산시 물금읍 가촌리 1274-1","35.3134299118","128.9914002015","EG THE 2차 201동","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-159","01","경상남도","양산시","48330","경상남도 양산시 물금읍 물금2길 50","경상남도 양산시 물금읍 물금리 890-3","35.31000374","128.9922719","LH2단지 204동","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-158","01","경상남도","양산시","48330","경상남도 양산시 물금읍 물금로 41","경상남도 양산시 물금읍 물금리 800-5","35.31017158","128.9893928","LH1단지 106동","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-157","01","경상남도","양산시","48330","경상남도 양산시 물금읍 황산로 392","경상남도 양산시 물금읍 물금리 800-6","35.31035002","128.987275","물금읍사무소","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-156","01","경상남도","양산시","48330","경상남도 양산시 물금읍 황산로 384","경상남도 양산시 물금읍 물금리 800-6","35.31035002","128.987275","물금읍사무소","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-155","01","경상남도","양산시","48330","경상남도 양산시 물금읍 물금1길20","경상남도 양산시 물금읍 물금리 868-7","35.30905605","128.9880267","우정타워","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-154","01","경상남도","양산시","48330","경상남도 양산시 물금읍 물금1길 38","경상남도 양산시 물금읍 물금리 873-16","35.30800651","128.9896083","LH1단지 110동","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-101","01","경상남도","양산시","48330","경상남도 양산시 물금읍 청운로 349","경상남도 양산시 물금읍 범어리 2711-10","35.32749884","129.0157374","세정건물","물금안전센터","N","Y","2007","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-100","01","경상남도","양산시","48330","경상남도 양산시 물금읍 메기로 399","경상남도 양산시 물금읍 범어리 2714-2","35.32762717","129.0180707","분수공원","물금안전센터","N","Y","2007","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-099","01","경상남도","양산시","48330","경상남도 양산시 물금읍 범어로 77","경상남도 양산시 물금읍 범어리 2712-12","35.32868351","129.0155927","우미린아파트","물금안전센터","N","Y","2007","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-098","01","경상남도","양산시","48330","경상남도 양산시 화합 6길 18","경상남도 양산시 물금읍 범어리 2703-14","35.32879461","129.011079","sky PC방","물금안전센터","N","Y","2007","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-097","01","경상남도","양산시","48330","경상남도 양산시 물금읍 신주로 64","경상남도 양산시 물금읍 범어리 2712-1","35.33064686","129.0159228529","현진에버빌아파트 104동","물금안전센터","N","Y","2007","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-150","01","경상남도","양산시","48330","경상남도 양산시 물금읍 황산로338","경상남도 양산시 물금읍 물금리 881-9","35.30691952","128.986956","해송공인중개사","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-149","01","경상남도","양산시","48330","경상남도 양산시 물금읍 황산로 324","경상남도 양산시 물금읍 물금리 881-18","35.30615498","128.9878594","자이언트 자전거 가게","물금안전센터","Y","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-148","01","경상남도","양산시","48330","경상남도 양산시 물금읍 버들2길 37","경상남도 양산시 물금읍 물금리 888-10","35.30555969","128.9890067","엔케이지 동문","물금안전센터","N","Y","2013","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-147","01","경상남도","양산시","48330","경상남도 양산시 어실로 450","경상남도 양산시 어곡동 1512-1","35.39487256","129.0090864","용선마을 버스정류장","물금안전센터","Y","Y","2012","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-146","01","경상남도","양산시","48330","경상남도 양산시 물금읍 원동로 46-3","경상남도 양산시 물금읍 물금리 530-2","35.31465464","128.9867972","신동장로교회","물금안전센터","Y","Y","2008","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-145","01","경상남도","양산시","48330","경상남도 양산시 물금읍 메기로 270","경상남도 양산시 물금읍 범어리 2804","35.31688147","129.0139438","금호교 교각 밑","물금안전센터","N","Y","2008","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-144","01","경상남도","양산시","48330","경상남도 양산시 물금읍 메기로 270","경상남도 양산시 물금읍 범어리 2804","35.31688147","129.0139438","부산대 역에서 금오교 방면","물금안전센터","N","Y","2008","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-143","01","경상남도","양산시","48330","경상남도 양산시 물금읍 메기로 270","경상남도 양산시 물금읍 범어리 2804","35.31688147","129.0139438","부산대 역에서 금오교 방면","물금안전센터","N","Y","2008","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
"1-1-142","01","경상남도","양산시","48330","경상남도 양산시 물금읍 메기로 270","경상남도 양산시 물금읍 범어리 2804","35.31688147","129.0139438","부산대양산캠퍼스역","물금안전센터","N","Y","2008","1","2.5","65","양산소방서","055-379-9284","2019-09-19","5380000","경상남도 양산시"
